Model year,Make,Model,Vehicle class,Engine size (L),Cylinders,Transmission,Fuel type,City (L/100 km),Highway (L/100 km),Combined (L/100 km),Combined (mpg),CO2 emissions (g/km),CO2 rating,Smog rating
2018,Porsche,Cayenne,Sport utility vehicle: Standard,3.6,6,A8,Z,12.9,9.7,11.5,25,268,4.0,1.0
2018,Porsche,Cayenne Platinum,Sport utility vehicle: Standard,3.6,6,A8,Z,13.6,10.2,12.1,23,281,4.0,1.0
2018,Porsche,Cayenne S,Sport utility vehicle: Standard,3.6,6,A8,Z,13.9,9.6,12.0,24,281,4.0,1.0
2018,Porsche,Cayenne GTS,Sport utility vehicle: Standard,3.6,6,A8,Z,14.5,10.4,12.6,22,296,3.0,1.0
2018,Porsche,Cayenne Turbo,Sport utility vehicle: Standard,4.8,8,A8,Z,16.7,11.2,14.3,20,334,3.0,1.0
2018,Porsche,Cayenne Turbo S,Sport utility vehicle: Standard,4.8,8,A8,Z,16.7,11.2,14.3,20,334,3.0,1.0
2018,Porsche,Cayman,Two-seater,2.0,4,AM7,Z,10.5,8.0,9.4,30,219,5.0,1.0
2018,Porsche,Cayman,Two-seater,2.0,4,M6,Z,11.0,8.3,9.8,29,229,5.0,1.0
2018,Porsche,Cayman S,Two-seater,2.5,4,AM7,Z,11.0,8.4,9.9,29,230,5.0,1.0
2018,Porsche,Cayman S,Two-seater,2.5,4,M6,Z,12.1,9.0,10.7,26,249,4.0,1.0
2018,Porsche,Cayman GTS,Two-seater,2.5,4,AM7,Z,11.8,9.2,10.6,27,249,4.0,1.0
2018,Porsche,Cayman GTS,Two-seater,2.5,4,M6,Z,12.3,9.4,11.0,26,257,4.0,1.0
2018,Porsche,Macan,Sport utility vehicle: Small,2.0,4,A7,Z,11.6,9.3,10.6,27,248,4.0,1.0
2018,Porsche,Macan S,Sport utility vehicle: Small,3.0,6,A7,Z,13.7,10.3,12.2,23,285,3.0,1.0
2018,Porsche,Macan GTS,Sport utility vehicle: Small,3.0,6,A7,Z,13.8,10.3,12.3,23,287,3.0,1.0
2018,Porsche,Macan Turbo,Sport utility vehicle: Small,3.6,6,A7,Z,14.2,10.1,12.3,23,287,3.0,1.0
2018,Porsche,Macan Turbo Kit,Sport utility vehicle: Small,3.6,6,A7,Z,14.1,10.1,12.3,23,286,3.0,1.0
2018,Porsche,Panamera,Full-size,3.0,6,AM8,Z,11.0,8.3,9.8,29,229,5.0,1.0
2018,Porsche,Panamera 4,Full-size,3.0,6,AM8,Z,11.3,8.6,10.1,28,235,5.0,1.0
2018,Porsche,Panamera 4 Executive,Full-size,3.0,6,AM8,Z,11.3,8.6,10.1,28,235,5.0,1.0
2018,Porsche,Panamera 4 ST,Full-size,3.0,6,AM8,Z,11.5,9.0,10.4,27,242,5.0,1.0
2018,Porsche,Panamera 4S,Full-size,2.9,6,AM8,Z,11.3,8.5,10.1,28,235,5.0,1.0
2018,Porsche,Panamera 4S Executive,Full-size,2.9,6,AM8,Z,11.3,8.5,10.1,28,235,5.0,1.0
2018,Porsche,Panamera 4S ST,Full-size,2.9,6,AM8,Z,12.1,9.0,10.7,26,249,4.0,1.0
2018,Porsche,Panamera Turbo,Full-size,4.0,8,AM8,Z,12.8,9.2,11.2,25,261,4.0,1.0
2018,Porsche,Panamera Turbo Executive,Full-size,4.0,8,AM8,Z,12.8,9.2,11.2,25,261,4.0,1.0
2018,Porsche,Panamera Turbo ST,Full-size,4.0,8,AM8,Z,13.4,10.1,11.9,24,279,4.0,1.0
2018,Ram,1500 EcoDiesel,Pickup truck: Standard,3.0,6,A8,D,11.8,8.6,10.4,27,278,4.0,1.0
2018,Ram,1500 FFV,Pickup truck: Standard,3.6,6,A8,X,13.9,9.6,11.9,24,280,4.0,3.0
2018,Ram,1500 FFV,Pickup truck: Standard,3.6,6,A8,E,19.7,13.8,17.0,17,283,4.0,3.0
2018,Ram,1500,Pickup truck: Standard,5.7,8,A8,X,15.7,11.0,13.6,21,319,3.0,3.0
2018,Ram,1500 4X4 EcoDiesel,Pickup truck: Standard,3.0,6,A8,D,12.3,8.8,10.8,26,289,3.0,1.0
2018,Ram,1500 4X4 FFV,Pickup truck: Standard,3.6,6,A8,X,14.5,10.2,12.6,22,294,3.0,3.0
2018,Ram,1500 4X4 FFV,Pickup truck: Standard,3.6,6,A8,E,20.7,14.7,18.0,16,300,3.0,3.0
2018,Ram,1500 4X4,Pickup truck: Standard,5.7,8,A8,X,16.1,11.5,14.0,20,328,3.0,3.0
2018,Ram,ProMaster City,Special purpose vehicle,2.4,4,A9,X,11.2,8.3,9.9,29,232,5.0,3.0
2018,Subaru,BRZ,Minicompact,2.0,4,AS6,Z,9.7,7.2,8.6,33,200,6.0,1.0
2018,Subaru,BRZ,Minicompact,2.0,4,M6,Z,11.2,8.1,9.8,29,229,5.0,1.0
2018,Subaru,BRZ tS,Minicompact,2.0,4,M6,Z,11.6,8.6,10.2,28,239,5.0,1.0
2018,Subaru,Crosstrek AWD,Sport utility vehicle: Small,2.0,4,AV7,X,8.8,7.2,8.1,35,188,6.0,6.0
2018,Subaru,Crosstrek AWD,Sport utility vehicle: Small,2.0,4,M6,X,10.5,8.1,9.4,30,220,5.0,6.0
2018,Subaru,Forester AWD,Sport utility vehicle: Small,2.0,4,AV8,Z,10.2,8.6,9.5,30,223,5.0,1.0
2018,Subaru,Forester AWD,Sport utility vehicle: Small,2.5,4,AV6,X,9.2,7.4,8.4,34,196,6.0,5.0
2018,Subaru,Forester AWD,Sport utility vehicle: Small,2.5,4,M6,X,10.9,8.3,9.7,29,228,5.0,5.0
2018,Subaru,Impreza 4-Door AWD,Mid-size,2.0,4,M5,X,10.0,7.5,8.9,32,208,6.0,6.0
2018,Subaru,Impreza 5-Door AWD,Station wagon: Small,2.0,4,M5,X,10.1,7.7,9.0,31,211,5.0,6.0
2018,Subaru,Legacy AWD,Mid-size,2.5,4,AV7,X,9.3,7.0,8.3,34,193,6.0,5.0
2018,Subaru,Legacy AWD,Mid-size,3.6,6,AV6,X,11.9,8.3,10.3,27,241,5.0,3.0
2018,Subaru,Outback AWD,Sport utility vehicle: Small,2.5,4,AV7,X,9.4,7.3,8.5,33,198,6.0,5.0
2018,Subaru,Outback AWD,Sport utility vehicle: Small,3.6,6,AV6,X,12.0,8.7,10.5,27,247,4.0,3.0
2018,Subaru,WRX AWD,Compact,2.0,4,AV8,Z,12.6,9.6,11.2,25,256,4.0,1.0
2018,Subaru,WRX AWD,Compact,2.0,4,M6,Z,11.3,8.5,10.0,28,235,5.0,1.0
2018,Subaru,WRX STI AWD,Compact,2.5,4,M6,Z,14.1,10.5,12.5,23,291,3.0,1.0
2018,Subaru,WRX STI AWD Type RA,Compact,2.5,4,M6,Z,14.3,10.9,12.8,22,296,3.0,1.0
2018,Toyota,4Runner 4WD,Sport utility vehicle: Standard,4.0,6,AS5,X,14.3,11.9,13.2,21,308,3.0,3.0
2018,Toyota,4Runner 4WD (Part-Time 4WD),Sport utility vehicle: Standard,4.0,6,AS5,X,14.3,11.9,13.2,21,308,3.0,3.0
2018,Toyota,86,Minicompact,2.0,4,AS6,Z,9.9,7.3,8.7,32,204,6.0,1.0
2018,Toyota,86,Minicompact,2.0,4,M6,Z,11.3,8.3,9.9,29,232,5.0,1.0
2018,Toyota,Avalon,Mid-size,3.5,6,AS6,X,11.4,7.7,9.7,29,226,5.0,3.0
2018,Toyota,Camry,Mid-size,3.5,6,AS8,X,10.5,7.1,9.0,31,210,5.0,5.0
2018,Toyota,Camry XSE,Mid-size,3.5,6,AS8,X,10.7,7.4,9.2,31,215,5.0,5.0
2018,Toyota,C-HR,Compact,2.0,4,AV7,X,8.7,7.5,8.2,34,189,6.0,3.0
2018,Toyota,Highlander,Sport utility vehicle: Small,3.5,6,AS8,X,11.8,8.7,10.3,27,243,5.0,5.0
2018,Toyota,Highlander AWD,Sport utility vehicle: Standard,3.5,6,AS8,X,12.1,9.0,10.6,27,251,4.0,5.0
2018,Toyota,Highlander AWD (Start/Stop System),Sport utility vehicle: Standard,3.5,6,AS8,X,12.0,8.9,10.6,27,247,4.0,5.0
2018,Toyota,Highlander AWD LE,Sport utility vehicle: Standard,3.5,6,AS8,X,11.7,8.8,10.4,27,242,5.0,5.0
2018,Toyota,Highlander Hybrid AWD,Sport utility vehicle: Standard,3.5,6,AV6,X,8.1,8.5,8.3,34,193,6.0,7.0
2018,Toyota,RAV4 LE/XLE,Sport utility vehicle: Small,2.5,4,AS6,X,10.0,7.8,9.0,31,210,5.0,3.0
2018,Toyota,RAV4 AWD,Sport utility vehicle: Small,2.5,4,AS6,X,10.5,8.3,9.5,30,222,5.0,3.0
2018,Toyota,RAV4 Limited/SE AWD,Sport utility vehicle: Small,2.5,4,AS6,X,10.7,8.4,9.7,29,226,5.0,3.0
2018,Toyota,Sienna,Minivan,3.5,6,AS8,X,12.5,8.9,10.9,26,256,4.0,5.0
2018,Toyota,Sienna AWD,Minivan,3.5,6,AS8,X,13.4,9.6,11.7,24,274,4.0,5.0
2018,Toyota,Tacoma,Pickup truck: Small,2.7,4,AS6,X,12.1,10.1,11.2,25,263,4.0,5.0
2018,Toyota,Tacoma,Pickup truck: Small,3.5,6,AS6,X,12.6,10.0,11.4,25,268,4.0,5.0
2018,Toyota,Tacoma 4WD,Pickup truck: Small,2.7,4,AS6,X,12.7,10.6,11.7,24,274,4.0,5.0
2018,Toyota,Tacoma 4WD,Pickup truck: Small,3.5,6,AS6,X,13.2,10.7,12.1,23,283,4.0,5.0
2018,Toyota,Tacoma 4WD,Pickup truck: Small,3.5,6,M6,X,13.8,11.4,12.7,22,299,3.0,5.0
2018,Toyota,Tacoma 4WD D-Cab Off-Road,Pickup truck: Small,3.5,6,M6,X,13.8,11.7,12.9,22,300,3.0,5.0
2018,Volkswagen,Atlas,Sport utility vehicle: Small,2.0,4,AS8,X,10.8,8.9,10.0,28,233,5.0,3.0
2018,Volkswagen,Atlas 4MOTION,Sport utility vehicle: Small,3.6,6,AS8,X,13.7,10.1,12.1,23,282,4.0,5.0
2018,Volkswagen,Beetle,Compact,2.0,4,AS6,X,9.0,7.2,8.2,34,191,6.0,7.0
2018,Volkswagen,Beetle Convertible,Subcompact,2.0,4,AS6,X,9.0,7.2,8.2,34,191,6.0,7.0
2018,Volkswagen,Beetle Dune,Compact,2.0,4,AS6,X,9.1,6.9,8.1,35,189,6.0,7.0
2018,Volkswagen,Beetle Dune Convertible,Subcompact,2.0,4,AS6,X,9.1,6.9,8.1,35,189,6.0,7.0
2018,Volkswagen,Golf,Compact,1.8,4,AS6,X,9.6,7.2,8.5,33,199,6.0,7.0
2018,Volkswagen,Golf,Compact,1.8,4,M5,X,9.3,6.9,8.2,34,192,6.0,7.0
2018,Volkswagen,Golf GTI,Compact,2.0,4,AM6,X,9.6,7.3,8.6,33,200,6.0,7.0
2018,Volkswagen,Golf GTI,Compact,2.0,4,M6,X,9.6,7.2,8.5,33,199,6.0,7.0
2018,Volkswagen,Golf R,Compact,2.0,4,AM7,Z,10.6,8.0,9.4,30,220,5.0,3.0
2018,Volkswagen,Golf R,Compact,2.0,4,M6,Z,11.1,8.1,9.8,29,227,5.0,3.0
2018,Volkswagen,Golf Alltrack,Station wagon: Small,1.8,4,AM6,X,10.7,8.0,9.4,30,220,5.0,7.0
2018,Volkswagen,Golf Alltrack,Station wagon: Small,1.8,4,M6,X,11.1,7.8,9.6,29,225,5.0,7.0
2018,Volkswagen,Golf SportWagen,Station wagon: Small,1.8,4,AS6,X,9.6,7.2,8.5,33,199,6.0,7.0
2018,Volkswagen,Golf SportWagen,Station wagon: Small,1.8,4,M5,X,9.4,6.9,8.2,34,192,6.0,7.0
2018,Volkswagen,Golf SportWagen 4MOTION,Station wagon: Small,1.8,4,AM6,X,10.8,8.1,9.6,29,224,5.0,7.0
2018,Volkswagen,Golf SportWagen 4MOTION,Station wagon: Small,1.8,4,M6,X,10.8,7.6,9.3,30,218,5.0,7.0
2018,Volkswagen,Passat,Mid-size,2.0,4,AS6,X,9.3,6.5,8.1,35,188,6.0,7.0
2018,Volkswagen,Passat,Mid-size,3.6,6,AM6,X,12.2,8.5,10.6,27,246,4.0,3.0
2018,Volkswagen,Tiguan,Sport utility vehicle: Small,2.0,4,AS8,X,10.6,8.7,9.8,29,229,5.0,7.0
2018,Volkswagen,Tiguan 4MOTION,Sport utility vehicle: Small,2.0,4,AS8,X,11.3,8.8,10.2,28,237,5.0,7.0
2018,Volvo,S60 T5 AWD,Compact,2.0,4,AS8,X,11.0,8.1,9.7,29,226,5.0,3.0
2018,Volvo,S60 T6 AWD,Compact,2.0,4,AS8,Z,10.9,7.7,9.4,30,221,5.0,3.0
2018,Volvo,S60 Polestar,Compact,2.0,4,AS8,Z,11.8,8.5,10.3,27,241,5.0,1.0
2018,Volvo,S60 CC T5 AWD,Compact,2.0,4,AS8,X,10.8,7.8,9.4,30,220,5.0,3.0
2018,Volvo,S90 T5 AWD,Mid-size,2.0,4,AS8,Z,10.1,7.4,8.8,32,206,6.0,5.0
2018,Volvo,S90 T6 AWD,Mid-size,2.0,4,AS8,Z,10.6,7.6,9.3,30,216,5.0,5.0
2018,Volvo,V60 T5 AWD,Station wagon: Small,2.0,4,AS8,X,11.0,8.1,9.7,29,226,5.0,3.0
2018,Volvo,V60 T6 AWD,Station wagon: Small,2.0,4,AS8,Z,10.9,7.7,9.4,30,221,5.0,3.0
2018,Volvo,V60 Polestar,Station wagon: Small,2.0,4,AS8,Z,11.8,8.5,10.3,27,241,5.0,1.0
2018,Volvo,V60 CC T5 AWD,Station wagon: Small,2.0,4,AS8,X,10.8,7.8,9.4,30,220,5.0,3.0
2018,Volvo,V90 T6 AWD,Station wagon: Mid-size,2.0,4,AS8,Z,10.6,7.6,9.3,30,216,5.0,5.0
2018,Volvo,V90 CC T5 AWD,Station wagon: Mid-size,2.0,4,AS8,Z,10.4,7.7,9.2,31,214,5.0,5.0
2018,Volvo,V90 CC T6 AWD,Station wagon: Mid-size,2.0,4,AS8,Z,10.9,8.0,9.6,29,224,5.0,5.0
2018,Volvo,XC60 T5 AWD,Sport utility vehicle: Small,2.0,4,AS8,Z,10.7,8.5,9.8,29,228,5.0,5.0
2018,Volvo,XC60 T6 AWD,Sport utility vehicle: Small,2.0,4,AS8,Z,11.4,8.7,10.2,28,240,5.0,5.0
2018,Volvo,XC90 T5 AWD,Sport utility vehicle: Standard,2.0,4,AS8,Z,10.9,8.3,9.7,29,227,5.0,5.0
2018,Volvo,XC90 T6 AWD,Sport utility vehicle: Standard,2.0,4,AS8,Z,11.5,8.8,10.3,27,240,5.0,5.0
2019,Acura,ILX,Compact,2.4,4,AM8,Z,9.9,7.0,8.6,33,199,6.0,3.0
2019,Acura,MDX SH-AWD,Sport utility vehicle: Small,3.5,6,AS9,Z,12.2,9.0,10.8,26,252,4.0,3.0
2019,Acura,MDX SH-AWD A-SPEC,Sport utility vehicle: Small,3.5,6,AS9,Z,12.2,9.5,11.0,26,258,4.0,3.0
2019,Acura,MDX Hybrid AWD,Sport utility vehicle: Small,3.0,6,AM7,Z,9.1,9.0,9.0,31,210,5.0,3.0
2019,Acura,NSX,Two-seater,3.5,6,AM9,Z,11.1,10.8,11.0,26,261,4.0,3.0
2019,Acura,RDX AWD,Sport utility vehicle: Small,2.0,4,AS10,Z,11.0,8.6,9.9,29,232,5.0,6.0
2019,Acura,RDX AWD A-SPEC,Sport utility vehicle: Small,2.0,4,AS10,Z,11.3,9.1,10.3,27,242,5.0,6.0
2019,Acura,RLX Hybrid,Mid-size,3.5,6,AM7,Z,8.4,8.2,8.4,34,196,6.0,7.0
2019,Acura,TLX,Compact,2.4,4,AM8,Z,10.0,7.1,8.7,32,205,6.0,3.0
2019,Acura,TLX A-SPEC,Compact,2.4,4,AM8,Z,10.2,7.4,8.9,32,209,5.0,3.0
2019,Acura,TLX SH-AWD,Compact,3.5,6,AS9,Z,11.4,7.7,9.8,29,228,5.0,3.0
2019,Acura,TLX SH-AWD A-SPEC,Compact,3.5,6,AS9,Z,12.0,8.2,10.3,27,240,5.0,3.0
2019,Alfa Romeo,4C Coupe,Two-seater,1.8,4,AM6,Z,9.7,6.9,8.4,34,197,6.0,1.0
2019,Alfa Romeo,4C Spider,Two-seater,1.8,4,AM6,Z,9.7,6.9,8.4,34,197,6.0,1.0
2019,Alfa Romeo,Giulia,Mid-size,2.0,4,A8,Z,10.0,7.2,8.7,32,205,6.0,3.0
2019,Alfa Romeo,Giulia AWD,Mid-size,2.0,4,A8,Z,10.5,7.7,9.2,31,217,5.0,3.0
2019,Alfa Romeo,Giulia Quadrifoglio,Mid-size,2.9,6,A8,Z,13.8,9.6,11.9,24,280,4.0,3.0
2019,Alfa Romeo,Stelvio,Sport utility vehicle: Small,2.0,4,A8,Z,10.3,8.1,9.3,30,218,5.0,3.0
2019,Alfa Romeo,Stelvio AWD,Sport utility vehicle: Small,2.0,4,A8,Z,10.8,8.3,9.6,29,226,5.0,3.0
2019,Alfa Romeo,Stelvio AWD Quadrifoglio,Sport utility vehicle: Small,2.9,6,A8,Z,14.1,10.4,12.4,23,292,3.0,3.0
2019,Aston Martin,DB11 V8,Minicompact,4.0,8,A8,Z,13.0,9.8,11.5,25,271,4.0,3.0
2019,Aston Martin,Vantage V8,Two-seater,4.0,8,A8,Z,12.7,9.4,11.2,25,264,4.0,3.0
2019,Audi,A3,Subcompact,2.0,4,AM7,X,9.1,6.8,8.1,35,188,6.0,7.0
2019,Audi,A3 quattro,Subcompact,2.0,4,AM7,X,10.9,7.9,9.6,29,225,5.0,7.0
2019,Audi,A3 Cabriolet quattro,Subcompact,2.0,4,AM7,X,10.7,7.9,9.5,30,221,5.0,7.0
2019,Audi,A4 quattro,Compact,2.0,4,AM7,Z,10.0,7.0,8.7,32,204,6.0,5.0
2019,Audi,A4 allroad quattro,Station wagon: Small,2.0,4,AM7,Z,10.7,8.0,9.5,30,221,6.0,5.0
2019,Audi,A5 quattro,Subcompact,2.0,4,AM7,Z,10.0,7.0,8.7,32,204,6.0,5.0
2019,Audi,A5 Cabriolet quattro,Subcompact,2.0,4,AM7,Z,10.0,7.0,8.7,32,204,6.0,5.0
2019,Audi,A5 Sportback quattro,Mid-size,2.0,4,AM7,Z,10.0,7.0,8.7,32,204,6.0,5.0
2019,Audi,A6 quattro,Mid-size,3.0,6,AM7,Z,10.7,8.2,9.6,29,224,5.0,5.0
2019,Audi,A7 quattro,Mid-size,3.0,6,AM7,Z,10.7,8.2,9.6,29,224,5.0,5.0
2019,Audi,A8L,Full-size,3.0,6,AS8,Z,12.5,8.6,10.8,26,252,4.0,3.0
2019,Audi,Q3 quattro,Sport utility vehicle: Small,2.0,4,AS8,X,12.3,8.6,10.6,27,248,4.0,7.0
2019,Audi,Q5,Sport utility vehicle: Small,2.0,4,AM7,Z,10.9,8.7,9.9,29,230,5.0,3.0
2019,Audi,Q7,Sport utility vehicle: Standard,2.0,4,AS8,Z,12.2,9.5,11.0,26,258,4.0,3.0
2019,Audi,Q7,Sport utility vehicle: Standard,3.0,6,AS8,Z,12.6,9.4,11.1,25,260,4.0,3.0
2019,Audi,Q8,Sport utility vehicle: Standard,3.0,6,AS8,Z,14.0,10.7,12.5,23,294,3.0,3.0
2019,Audi,RS 3,Subcompact,2.5,5,AM7,Z,12.4,8.4,10.6,27,247,4.0,3.0
2019,Audi,RS 5 Coupe,Subcompact,2.9,6,AS8,Z,13.3,8.7,11.3,25,262,4.0,5.0
2019,Audi,RS 5 Sportback,Mid-size,2.9,6,AS8,Z,13.5,9.0,11.5,25,268,4.0,5.0
2019,Audi,S3,Subcompact,2.0,4,AM7,Z,10.7,8.0,9.5,30,222,5.0,3.0
2019,Audi,S4,Compact,3.0,6,AS8,Z,11.3,8.0,9.8,29,230,5.0,5.0
2019,Audi,S5,Subcompact,3.0,6,AS8,Z,11.3,8.0,9.8,29,230,5.0,5.0
2019,Audi,S5 Cabriolet,Subcompact,3.0,6,AS8,Z,11.4,8.2,9.9,29,234,5.0,5.0
2019,Audi,S5 Sportback,Mid-size,3.0,6,AS8,Z,11.3,8.0,9.8,29,230,5.0,5.0
2019,Audi,SQ5,Sport utility vehicle: Small,3.0,6,AS8,Z,12.7,10.0,11.5,25,270,4.0,5.0
2019,Audi,TT Coupe quattro,Subcompact,2.0,4,AM7,X,10.3,7.7,9.2,31,213,5.0,7.0
2019,Audi,TT Roadster quattro,Two-seater,2.0,4,AM7,X,10.3,7.7,9.2,31,213,5.0,7.0
2019,Audi,TT RS Coupe,Subcompact,2.5,5,AM7,Z,12.0,8.3,10.3,27,241,5.0,3.0
2019,Audi,TTS Coupe,Subcompact,2.0,4,AM7,Z,10.4,8.2,9.4,30,220,5.0,3.0
2019,Bentley,Bentayga,Sport utility vehicle: Standard,4.0,8,AS8,Z,16.4,10.1,13.6,21,315,3.0,3.0
2019,BMW,230i xDrive Cabriolet,Subcompact,2.0,4,AS8,Z,10.2,7.2,8.8,32,207,6.0,7.0
2019,BMW,230i Coupe,Subcompact,2.0,4,AS8,Z,9.8,6.8,8.5,33,198,6.0,7.0
2019,BMW,230i Coupe,Subcompact,2.0,4,M6,Z,11.1,7.3,9.4,30,219,5.0,7.0
2019,BMW,230i xDrive Coupe,Subcompact,2.0,4,AS8,Z,9.9,7.1,8.6,33,202,6.0,7.0
2019,BMW,330i xDrive,Compact,2.0,4,AS8,Z,9.5,6.9,8.3,34,194,6.0,7.0
2019,BMW,330i xDrive Gran Turismo,Full-size,2.0,4,AS8,Z,10.2,7.2,8.8,32,207,6.0,7.0
2019,BMW,330i xDrive Touring,Station wagon: Small,2.0,4,AS8,Z,10.2,7.2,8.8,32,207,6.0,7.0
2019,BMW,430i xDrive Cabriolet,Subcompact,2.0,4,AS8,Z,10.6,7.3,9.1,31,213,5.0,7.0
2019,BMW,430i xDrive Coupe,Compact,2.0,4,AS8,Z,10.2,7.2,8.8,32,207,6.0,7.0
2019,BMW,430i xDrive Gran Coupe,Compact,2.0,4,AS8,Z,10.2,7.2,8.8,32,207,6.0,7.0
2019,BMW,440i xDrive Cabriolet,Subcompact,3.0,6,AS8,Z,11.8,7.9,10.0,28,235,5.0,3.0
2019,BMW,440i Coupe,Compact,3.0,6,AS8,Z,11.2,7.3,9.4,30,227,5.0,3.0
2019,BMW,440i Coupe,Compact,3.0,6,M6,Z,12.8,8.8,11.0,26,256,4.0,3.0
2019,BMW,440i xDrive Coupe,Compact,3.0,6,AS8,Z,11.4,7.6,9.7,29,228,5.0,3.0
2019,BMW,440i xDrive Coupe,Compact,3.0,6,M6,Z,13.0,8.5,11.0,26,256,4.0,3.0
2019,BMW,440i xDrive Gran Coupe,Compact,3.0,6,AS8,Z,11.4,7.6,9.7,29,228,5.0,3.0
2019,BMW,530i xDrive,Mid-size,2.0,4,AS8,Z,10.2,7.2,8.8,32,207,6.0,7.0
2019,BMW,540i xDrive,Mid-size,3.0,6,AS8,Z,11.2,8.1,9.8,29,231,5.0,5.0
2019,BMW,640i xDrive Gran Coupe,Compact,3.0,6,AS8,Z,12.3,8.4,10.5,27,248,4.0,3.0
2019,BMW,640i xDrive Gran Turismo,Full-size,3.0,6,AS8,Z,11.9,8.4,10.3,27,241,5.0,5.0
2019,BMW,650i xDrive Gran Coupe,Compact,4.4,8,AS8,Z,14.0,9.6,12.0,24,282,4.0,3.0
2019,BMW,750i xDrive,Full-size,4.4,8,AS8,Z,13.3,9.2,11.5,25,269,4.0,3.0
2019,BMW,750Li xDrive,Full-size,4.4,8,AS8,Z,14.0,9.6,12.0,24,282,4.0,3.0
2019,BMW,Alpina B6 xDrive Gran Coupe,Compact,4.4,8,AS8,Z,14.0,9.6,12.0,24,282,4.0,3.0
2019,BMW,Alpina B7 xDrive,Full-size,4.4,8,AS8,Z,14.0,9.6,12.0,24,282,4.0,3.0
2019,BMW,M2 Competition,Subcompact,3.0,6,AM7,Z,14.3,10.4,12.6,22,294,3.0,3.0
2019,BMW,M2 Competition,Subcompact,3.0,6,M6,Z,13.4,9.6,11.7,24,273,4.0,3.0
2019,BMW,M240i Cabriolet,Subcompact,3.0,6,AS8,Z,11.2,7.8,9.7,29,227,5.0,3.0
2019,BMW,M240i Cabriolet,Subcompact,3.0,6,M6,Z,12.8,8.8,11.0,26,256,4.0,3.0
2019,BMW,M240i xDrive Cabriolet,Subcompact,3.0,6,AS8,Z,11.3,8.0,9.8,29,229,5.0,3.0
2019,BMW,M240i Coupe,Subcompact,3.0,6,AS8,Z,11.2,7.8,9.7,29,227,5.0,3.0
2019,BMW,M240i Coupe,Subcompact,3.0,6,M6,Z,12.8,8.8,11.0,26,256,4.0,3.0
2019,BMW,M240i xDrive Coupe,Subcompact,3.0,6,AS8,Z,11.3,8.0,9.8,29,229,5.0,3.0
2019,BMW,M240i Coupe M Performance,Subcompact,3.0,6,AS8,Z,11.2,7.8,9.7,29,227,5.0,3.0
2019,BMW,M240i Coupe M Performance,Subcompact,3.0,6,M6,Z,12.8,8.8,11.0,26,256,4.0,3.0
2019,BMW,M240i xDrive Coupe M Performance,Subcompact,3.0,6,AS8,Z,11.3,8.0,9.8,29,229,5.0,3.0
2019,BMW,M4 Cabriolet,Subcompact,3.0,6,AM7,Z,14.5,10.5,12.7,22,299,3.0,3.0
2019,BMW,M4 Cabriolet,Subcompact,3.0,6,M6,Z,13.8,9.4,11.9,24,280,4.0,3.0
2019,BMW,M4 Cabriolet Competition,Subcompact,3.0,6,AM7,Z,14.5,10.5,12.7,22,299,3.0,3.0
2019,BMW,M4 Cabriolet Competition,Subcompact,3.0,6,M6,Z,13.8,9.4,11.9,24,280,4.0,3.0
2019,BMW,M4 Coupe,Compact,3.0,6,AM7,Z,14.3,10.4,12.6,22,294,3.0,3.0
2019,BMW,M4 Coupe,Compact,3.0,6,M6,Z,13.4,9.6,11.7,24,273,4.0,3.0
2019,BMW,M4 Coupe Competition,Compact,3.0,6,AM7,Z,14.3,10.4,12.6,22,294,3.0,3.0
2019,BMW,M4 Coupe Competition,Compact,3.0,6,M6,Z,13.4,9.6,11.7,24,273,4.0,3.0
2019,BMW,M4 CS,Compact,3.0,6,AM7,Z,14.3,10.4,12.6,22,294,3.0,3.0
2019,BMW,M5,Mid-size,4.4,8,AS8,Z,16.0,11.2,13.9,20,324,3.0,3.0
2019,BMW,M5 Competition,Mid-size,4.4,8,AS8,Z,16.0,11.2,13.9,20,324,3.0,3.0
2019,BMW,M550i xDrive,Mid-size,4.4,8,AS8,Z,13.3,9.2,11.5,25,269,4.0,3.0
2019,BMW,M850i xDrive Cabriolet,Subcompact,4.4,8,AS8,Z,13.5,9.2,11.6,24,270,4.0,3.0
2019,BMW,M850i xDrive Coupe,Subcompact,4.4,8,AS8,Z,13.3,9.2,11.5,25,269,4.0,3.0
2019,BMW,X1 xDrive28i,Sport utility vehicle: Small,2.0,4,AS8,Z,10.7,7.5,9.3,30,217,5.0,7.0
2019,BMW,X2 xDrive28i,Sport utility vehicle: Small,2.0,4,AS8,Z,11.0,7.7,9.5,30,222,5.0,7.0
2019,BMW,X2 M35i,Sport utility vehicle: Small,2.0,4,AS8,Z,10.3,8.0,9.3,30,217,5.0,3.0
2019,BMW,X3 xDrive30i,Sport utility vehicle: Small,2.0,4,AS8,Z,10.8,8.0,9.6,29,223,5.0,7.0
2019,BMW,X3 M40i,Sport utility vehicle: Small,3.0,6,AS8,Z,11.9,8.7,10.4,27,245,5.0,5.0
2019,BMW,X4 xDrive30i,Sport utility vehicle: Small,2.0,4,AS8,Z,10.8,8.0,9.6,29,223,5.0,7.0
2019,BMW,X4 M40i,Sport utility vehicle: Small,3.0,6,AS8,Z,11.9,8.7,10.4,27,245,5.0,5.0
